timestamp,voltage,current,power,pf,freq,harmonics,anomaly,power_ma_5,power_std_5,current_diff_1,power_pct_change_1
2025-06-01 00:45:00,229.961,0.343,78.882,0.978,50.037,0.01688,0,87.0302,7.130420794034508,-0.0686,-0.16521683916439134
2025-06-01 00:46:00,229.726,0.4023,92.409,0.955,49.969,0.00363,0,87.3134,7.351841558412403,0.059299999999999964,0.1714839887426789
2025-06-01 00:47:00,230.395,0.3894,89.711,0.905,49.951,0.00077,0,87.08020000000002,7.227994652737351,-0.012899999999999967,-0.029196290404614356
2025-06-01 00:48:00,229.938,0.3851,88.553,0.99,49.983,0.00014,0,88.8098,6.014642358444894,-0.004300000000000026,-0.012908116061575492
2025-06-01 00:49:00,231.072,0.3874,89.524,0.955,50.006,0.01675,0,87.8158,5.19527339992802,0.0023000000000000242,0.01096518469165364
2025-06-01 00:50:00,230.041,0.3826,88.022,0.974,49.99,0.01357,0,89.64380000000001,1.6944968869843051,-0.0048000000000000265,-0.01677762387739601
2025-06-01 00:51:00,229.412,0.3981,91.335,0.921,50.006,0.00187,0,89.429,1.2716534512199116,0.015500000000000014,0.037638317693303724
2025-06-01 00:52:00,229.523,0.3542,81.286,0.943,49.98,0.00832,0,87.744,3.8243041850772834,-0.043899999999999995,-0.11002353971642842
2025-06-01 00:53:00,229.789,0.4047,93.007,0.912,50.017,0.00768,0,88.63480000000001,4.516034621213568,0.05049999999999999,0.14419457225106425
2025-06-01 00:54:00,230.567,0.3856,88.907,0.922,49.983,0.00045,0,88.5114,4.494039196535739,-0.019100000000000006,-0.04408270345242837
2025-06-01 00:55:00,229.857,0.4038,92.815,0.958,49.995,0.00104,0,89.47,4.85984680828517,0.018199999999999994,0.04395604395604402
2025-06-01 00:56:00,230.143,0.3804,87.551,0.954,49.991,0.00556,0,88.7132,4.790956292850059,-0.023399999999999976,-0.056714970640521445
2025-06-01 00:57:00,229.649,0.4026,92.447,0.938,49.994,0.00737,0,90.94539999999999,2.5336449632889573,0.022199999999999998,0.05592169135703773
2025-06-01 00:58:00,230.795,0.3661,84.492,0.932,49.973,0.00771,0,89.2424,3.484700819295619,-0.03650000000000003,-0.08604930392549237
2025-06-01 00:59:00,229.254,0.3972,91.068,0.942,50.034,0.0173,0,89.67460000000001,3.565771206905954,0.031100000000000017,0.077829853713961
2025-06-01 01:00:00,230.095,0.4117,94.726,0.941,50.007,0.00014,0,90.0568,4.055337310261569,0.014500000000000013,0.04016778670883303
2025-06-01 01:01:00,230.718,0.3939,90.884,0.975,50.004,0.00484,0,90.7234,3.8067864137615497,-0.017800000000000038,-0.04055908620653248
2025-06-01 01:02:00,230.097,0.4306,99.079,0.962,49.987,0.01356,0,92.04979999999999,5.3855143858316294,0.03670000000000001,0.09016988688878125
2025-06-01 01:03:00,229.61,0.3743,85.95,0.937,50.007,0.00494,0,92.3414,4.8907342802486635,-0.05629999999999996,-0.1325104209771999
2025-06-01 01:04:00,229.866,0.3572,82.104,0.968,49.989,0.02539,0,90.54860000000001,6.759979275116118,-0.017100000000000004,-0.04474694589877837
2025-06-01 01:05:00,230.606,0.4065,93.739,0.951,50.032,0.01274,0,90.3512,6.620468767390981,0.049299999999999955,0.14171051349507957
2025-06-01 01:06:00,229.773,0.3611,82.965,0.989,49.995,0.00535,0,88.7674,7.366348980329364,-0.045399999999999996,-0.11493615250856104
2025-06-01 01:07:00,230.323,0.4319,99.483,0.947,50.003,0.00481,0,88.84819999999999,7.508574012420703,0.07080000000000003,0.19909600433917918
2025-06-01 01:08:00,229.314,0.4148,95.112,0.909,50.047,0.01102,0,90.6806,7.738893867989112,-0.017100000000000004,-0.04393715509182483
2025-06-01 01:09:00,230.281,0.3779,87.029,0.983,50.001,0.01074,0,91.6656,6.604674541565196,-0.03689999999999999,-0.08498401884094542
2025-06-01 01:10:00,230.252,0.3797,87.436,0.971,49.995,0.00077,0,90.405,6.710660734979787,0.0017999999999999683,0.00467660205218956
2025-06-01 01:11:00,230.256,0.3594,82.756,0.927,49.999,0.009,0,90.36319999999999,6.768986903518092,-0.020299999999999985,-0.05352486390045297
2025-06-01 01:12:00,230.021,0.3965,91.201,0.951,50.016,0.00069,0,88.7068,4.6660900869999775,0.03710000000000002,0.10204698148774694
2025-06-01 01:13:00,230.799,0.3996,92.225,0.953,50.017,0.00471,0,88.1294,3.7674187847914467,0.0030999999999999917,0.011227947061984045
2025-06-01 01:14:00,229.17,0.4023,92.189,0.94,50.005,0.01291,0,89.1614,4.084058312512129,0.00269999999999998,-0.0003903496882624591
2025-06-01 01:15:00,229.562,0.3933,90.283,0.926,49.956,0.00391,0,89.73079999999999,3.980515946457117,-0.009000000000000008,-0.020674917831845385
2025-06-01 01:16:00,229.688,0.4377,100.524,0.983,50.03,0.01986,0,93.28439999999999,4.125621019919214,0.044399999999999995,0.11343220761383654
2025-06-01 01:17:00,229.855,0.3856,88.625,0.962,49.958,0.00021,0,92.7692,4.5859920627928785,-0.05209999999999998,-0.11836974254904298
2025-06-01 01:18:00,228.861,0.4244,97.121,0.953,50.036,0.00075,0,93.74839999999999,4.949069084181306,0.0388,0.09586459802538783
2025-06-01 01:19:00,230.892,0.4347,100.366,0.948,49.982,0.00639,0,95.38380000000001,5.611625762646601,0.010299999999999976,0.03341192944883198
2025-06-01 01:20:00,230.133,0.4213,96.946,0.953,50.015,0.00011,0,96.7164,4.834888033863755,-0.013399999999999967,-0.03407528445888053
2025-06-01 01:21:00,230.621,0.4357,100.485,0.911,49.972,0.0023,0,96.7086,4.827235057462907,0.014399999999999968,0.03650485837476536
2025-06-01 01:22:00,229.698,0.4283,98.387,0.953,50.009,0.00644,0,98.661,1.7045455406056935,-0.007399999999999962,-0.020878738120117424
2025-06-01 01:23:00,229.379,0.4124,94.587,0.957,50.011,0.00696,0,98.15419999999999,2.478081253711989,-0.015900000000000025,-0.038622988809497105
2025-06-01 01:24:00,230.229,0.4216,97.062,0.924,49.995,0.00608,0,97.4934,2.1610822057475816,0.009199999999999986,0.026166386501316197
2025-06-01 01:25:00,230.954,0.4185,96.665,0.956,50.014,0.02208,0,97.4372,2.1824248440665337,-0.0030999999999999917,-0.004090169170220981
2025-06-01 01:26:00,230.498,0.411,94.735,0.903,49.954,0.01432,0,96.28720000000001,1.6164941076288895,-0.007500000000000007,-0.019965861480370384
2025-06-01 01:27:00,230.545,0.4562,105.165,0.949,50.017,0.0101,0,97.6428,4.3494289510232065,0.04520000000000002,0.1100965852113791
2025-06-01 01:28:00,229.787,0.4121,94.701,0.987,49.992,0.00261,0,97.66560000000001,4.329659432334008,-0.04409999999999997,-0.0995007844815291
2025-06-01 01:29:00,228.902,0.4129,94.514,1.0,49.98,0.02976,0,97.15599999999999,4.562170316855663,0.0007999999999999674,-0.0019746359594935425
2025-06-01 01:30:00,231.0,0.4415,101.975,0.981,49.976,0.0068,0,98.21799999999999,5.014879161056505,0.028600000000000014,0.07894068603593118
2025-06-01 01:31:00,229.249,0.4212,96.568,0.941,50.013,0.01565,0,98.5846,4.756976066788519,-0.020299999999999985,-0.05302279970581025
2025-06-01 01:32:00,230.651,0.4,92.25,0.94,50.008,0.00389,0,96.0016,3.6735995018508585,-0.021199999999999997,-0.044714605252257456
2025-06-01 01:33:00,229.635,0.3795,87.145,0.978,49.984,0.00661,0,94.4904,5.461467504251854,-0.020500000000000018,-0.05533875338753391
2025-06-01 01:34:00,230.123,0.4333,99.714,0.945,49.999,0.00807,0,95.53039999999999,5.941126770234661,0.053800000000000014,0.1442308795685352
2025-06-01 01:35:00,230.388,0.4313,99.377,0.919,50.021,0.00698,0,95.01079999999999,5.317459233506069,-0.0020000000000000018,-0.0033796658443148164
2025-06-01 01:36:00,229.672,0.4256,97.759,0.95,50.046,0.01629,0,95.249,5.430136416334211,-0.005700000000000038,-0.016281433329643602
2025-06-01 01:37:00,230.074,0.3898,89.677,0.928,49.973,0.01911,0,94.73440000000001,5.888009918469818,-0.0358,-0.08267269509712649
2025-06-01 01:38:00,228.938,0.3929,89.951,0.979,50.006,0.01167,0,95.29560000000001,5.059195568467277,0.003100000000000047,0.0030554099713413496
2025-06-01 01:39:00,230.909,0.394,90.971,1.0,50.032,0.00018,0,93.547,4.6441828129391105,0.0010999999999999899,0.011339507064957788
2025-06-01 01:40:00,229.889,0.4038,92.821,0.968,50.001,0.00952,0,92.23580000000001,3.3247437796015387,0.009799999999999975,0.02033615108111375
2025-06-01 01:41:00,230.512,0.3902,89.95,0.957,50.001,0.01411,0,90.674,1.297953388993312,-0.013600000000000001,-0.030930500641018654
2025-06-01 01:42:00,229.06,0.4383,100.402,0.97,50.017,0.00623,0,92.81899999999999,4.3981127202470764,0.04810000000000003,0.11619788771539752
2025-06-01 01:43:00,230.21,0.4323,99.528,0.929,49.988,0.00257,0,94.73440000000001,4.894258197112106,-0.006000000000000005,-0.008705005876376903
2025-06-01 01:44:00,230.233,0.4611,106.15,0.969,50.005,0.00748,0,97.7702,6.439863911605498,0.028799999999999992,0.06653404067197166
2025-06-01 01:45:00,230.544,0.4476,103.201,0.937,50.019,0.00361,0,99.8462,6.110186511064837,-0.013500000000000012,-0.027781441356571013
2025-06-01 01:46:00,229.512,0.4317,99.072,0.957,49.999,0.01343,0,101.67060000000001,2.9732116978107346,-0.015900000000000025,-0.04000930223544341
2025-06-01 01:47:00,230.529,0.4099,94.485,0.941,49.98,0.01854,0,100.4872,4.4266599937197215,-0.021799999999999986,-0.0462996608527132
2025-06-01 01:48:00,230.311,0.4522,104.157,0.961,50.027,0.00127,0,101.413,4.65411414771905,0.042300000000000004,0.10236545483410064
2025-06-01 01:49:00,229.66,0.4676,107.384,0.95,49.982,0.0091,0,101.65979999999999,4.988793311012051,0.015400000000000025,0.030982075136572806
2025-06-01 01:50:00,229.334,0.4955,113.627,0.946,49.994,0.01143,0,103.745,7.3934179849375745,0.02789999999999998,0.058137152648439105
2025-06-01 01:51:00,229.505,0.4213,96.685,0.946,50.016,0.00125,0,103.26759999999999,7.834501183866042,-0.07419999999999999,-0.14910188599540597
2025-06-01 01:52:00,230.066,0.4493,103.371,0.948,49.999,0.01119,0,105.04479999999998,6.17661041348718,0.02799999999999997,0.06915240213063023
2025-06-01 01:53:00,230.073,0.429,98.696,0.955,49.99,0.02298,0,103.9526,6.821961470134405,-0.020299999999999985,-0.04522545007787482
2025-06-01 01:54:00,229.11,0.4438,101.679,0.982,49.984,0.00076,0,102.8116,6.5772710754535915,0.01479999999999998,0.030224122558158317
2025-06-01 01:55:00,229.703,0.4501,103.4,0.989,50.014,0.01286,0,100.7662,2.97896839526683,0.006300000000000028,0.016925815556801282
2025-06-01 01:56:00,230.684,0.4705,108.533,0.971,50.003,0.00382,0,103.13579999999999,3.5738277378741246,0.020399999999999974,0.04964216634429386
2025-06-01 01:57:00,231.303,0.4103,94.892,0.943,49.984,0.00616,0,101.44,5.11407885156248,-0.060199999999999976,-0.1256852754461777
2025-06-01 01:58:00,229.82,0.4783,109.912,0.896,50.027,0.01297,0,103.68320000000001,5.993761898841035,0.068,0.15828520844749838
2025-06-01 01:59:00,231.371,0.4313,99.797,0.97,49.958,0.01284,0,103.3068,6.206409485362573,-0.046999999999999986,-0.09202816798893665
2025-06-01 02:00:00,230.694,0.4653,107.344,0.967,49.947,0.0073,0,104.09560000000002,6.466400567549033,0.033999999999999975,0.07562351573694603
2025-06-01 02:01:00,228.814,0.4253,97.304,0.926,50.052,0.0065,0,101.8498,6.489887687780009,-0.03999999999999998,-0.09353107765687874
2025-06-01 02:02:00,229.9,0.441,101.38,0.908,49.963,0.003,0,103.14739999999999,5.288323723071281,0.015699999999999992,0.04188933651237359
2025-06-01 02:03:00,230.807,0.4563,105.308,0.945,49.981,0.00275,0,102.22659999999999,4.07843374348518,0.01529999999999998,0.03874531465772346
2025-06-01 02:04:00,230.401,0.4427,101.993,0.951,50.005,0.00928,0,102.66579999999999,3.8639881210995597,-0.013600000000000001,-0.03147908990769943
2025-06-01 02:05:00,229.67,0.4342,99.719,0.962,49.997,0.00501,0,101.1408,2.953454198053292,-0.008500000000000008,-0.022295647740531277
2025-06-01 02:06:00,230.597,0.4504,103.858,0.92,50.013,0.02454,0,102.45159999999998,2.177310565812449,0.016200000000000048,0.04150663364053009
2025-06-01 02:07:00,231.584,0.4718,109.253,0.937,49.955,0.00878,0,104.02619999999999,3.5943224257150894,0.021399999999999975,0.05194592616842231
2025-06-01 02:08:00,229.985,0.4516,103.859,0.946,49.982,0.00975,0,103.7364,3.522841154522642,-0.020199999999999996,-0.04937164196864163
2025-06-01 02:09:00,229.685,0.4666,107.175,0.951,50.037,0.0082,0,104.7728,3.6419617241259306,0.015000000000000013,0.031927902252091744
2025-06-01 02:10:00,230.319,0.4732,108.985,0.951,49.987,0.00474,0,106.626,2.6497888595128023,0.006599999999999995,0.016888266853277267
2025-06-01 02:11:00,229.629,0.5786,132.864,0.962,50.021,0.00095,1,112.4272,11.625260607831455,0.1054,0.21910354635959073
2025-06-01 02:12:00,230.184,0.4344,100.002,0.951,50.026,0.00191,0,110.577,12.920725463378513,-0.1442,-0.24733562138728327
2025-06-01 02:13:00,230.377,0.4232,97.495,0.98,50.004,0.00267,0,109.3042,14.015060531442522,-0.011199999999999988,-0.02506949861002772
2025-06-01 02:14:00,229.952,0.4535,104.281,0.962,50.004,0.00446,0,108.7254,14.183720291235229,0.030299999999999994,0.06960356941381618
2025-06-01 02:15:00,229.819,0.4576,105.168,0.914,50.019,0.0048,0,107.96199999999999,14.26872007224187,0.0040999999999999925,0.008505863963713445
2025-06-01 02:16:00,229.721,0.4621,106.143,0.981,49.999,0.00555,0,102.61780000000002,3.700752585623388,0.004500000000000004,0.009270880876312226
2025-06-01 02:17:00,229.385,0.4677,107.278,0.963,50.02,0.01122,0,104.07300000000001,3.8428276698283157,0.005599999999999994,0.010693121543578155
2025-06-01 02:18:00,230.325,0.4631,106.672,0.987,49.979,0.01526,0,105.9084,1.1948377714141918,-0.004599999999999993,-0.005648874885810784
2025-06-01 02:19:00,230.449,0.4441,102.349,0.936,49.987,0.00074,0,105.522,1.9355181476798566,-0.019000000000000017,-0.04052609869506518
2025-06-01 02:20:00,229.959,0.4764,109.541,0.957,50.009,0.0057,0,106.39659999999999,2.6070740879380434,0.032299999999999995,0.07026937244135256
2025-06-01 02:21:00,229.528,0.468,107.417,0.975,50.01,0.01031,0,106.65140000000001,2.638163622673538,-0.008399999999999963,-0.019390000091289994
2025-06-01 02:22:00,229.662,0.4937,113.387,0.949,49.971,0.00128,0,107.8732,4.042008560109428,0.0257,0.055577794948658
2025-06-01 02:23:00,229.683,0.4728,108.603,0.944,49.999,0.00173,0,108.2594,3.990466990215289,-0.02090000000000003,-0.04219178565444015
2025-06-01 02:24:00,229.208,0.4698,107.676,0.966,50.009,0.00967,0,109.32480000000001,2.420095493983202,-0.0030000000000000027,-0.008535675810060428
2025-06-01 02:25:00,231.201,0.4565,105.543,0.96,50.036,0.00876,0,108.5252,2.936235549133932,-0.013299999999999979,-0.019809428284854547
2025-06-01 02:26:00,229.499,0.4562,104.704,0.986,50.013,0.00571,0,107.9826,3.4054113261099435,-0.00030000000000002247,-0.007949366608870467
2025-06-01 02:27:00,230.138,0.45,103.565,0.986,50.007,0.00393,0,106.01820000000001,2.085702447617578,-0.006199999999999983,-0.010878285452322722
2025-06-01 02:28:00,230.525,0.4562,105.166,0.976,50.004,0.02075,0,105.3308,1.5069073295985989,0.006199999999999983,0.015458890551827364
2025-06-01 02:29:00,229.815,0.4613,106.008,0.929,49.989,0.00619,0,104.99719999999999,0.933443999390422,0.005099999999999993,0.00800638989787572
2025-06-01 02:30:00,230.864,0.4804,110.895,0.951,50.002,0.00614,0,106.0676,2.83913002520102,0.019100000000000006,0.04610029431741003
2025-06-01 02:31:00,230.546,0.4522,104.242,0.969,50.017,0.01864,0,105.9752,2.9014375230216385,-0.028200000000000003,-0.05999368772262037
2025-06-01 02:32:00,230.112,0.478,109.989,0.984,49.991,0.01079,0,107.25999999999999,2.988366192419846,0.02579999999999999,0.05513132902285056
2025-06-01 02:33:00,229.184,0.4557,104.446,0.966,50.004,0.00533,0,107.11600000000001,3.1285543786224816,-0.022299999999999986,-0.05039594868577768
2025-06-01 02:34:00,229.687,0.4643,106.634,0.96,50.005,0.0055,0,107.2412,3.08535633274309,0.008599999999999997,0.02094862416942722
2025-06-01 02:35:00,230.162,0.4554,104.813,0.917,49.999,0.00157,0,106.0248,2.409639537357808,-0.008899999999999963,-0.017077104863364334
2025-06-01 02:36:00,230.574,0.4414,101.775,0.943,49.978,0.01295,0,105.5314,3.036883978685713,-0.014000000000000012,-0.02898495415644997
2025-06-01 02:37:00,229.222,0.4752,108.921,0.908,50.005,0.00259,0,105.31779999999999,2.6590281495309482,0.0338,0.07021370670596916
2025-06-01 02:38:00,230.75,0.4958,114.414,0.943,49.993,0.00322,0,107.3114,4.7536916496548125,0.020600000000000007,0.050431046354697306
2025-06-01 02:39:00,230.181,0.5141,118.329,0.944,50.008,0.00327,0,109.65039999999999,6.781673303838643,0.018299999999999983,0.03421784047406784
2025-06-01 02:40:00,230.364,0.4667,107.509,0.965,49.998,0.00079,0,110.1896,6.397183817899695,-0.0474,-0.09143996822418843
2025-06-01 02:41:00,230.07,0.4635,106.631,0.947,50.022,0.02101,0,111.1608,5.020902229679215,-0.0031999999999999806,-0.008166758131877283
2025-06-01 02:42:00,230.554,0.4762,109.8,0.962,49.979,0.00624,0,111.3366,4.937569776721916,0.012699999999999989,0.029719312395082076
2025-06-01 02:43:00,230.274,0.4712,108.497,0.949,50.04,0.00963,0,110.1532,4.71988190530205,-0.0050000000000000044,-0.011867030965391545
2025-06-01 02:44:00,230.553,0.4995,115.156,0.963,49.977,0.01633,0,109.51859999999999,3.3645154628858145,0.028299999999999992,0.061374968893149084
2025-06-01 02:45:00,230.503,0.4589,105.784,0.957,50.029,0.00564,0,109.1736,3.6943699462828223,-0.040600000000000025,-0.08138525131126473
2025-06-01 02:46:00,230.595,0.453,104.463,0.962,50.014,0.00298,0,108.74000000000001,4.1646839615987385,-0.005899999999999961,-0.012487710806927454
2025-06-01 02:47:00,230.06,0.4677,107.605,0.924,49.967,0.00885,0,108.301,4.140633707537745,0.01469999999999999,0.03007763514354367
2025-06-01 02:48:00,229.681,0.4649,106.787,0.983,50.02,0.00688,0,107.95899999999999,4.190714437896929,-0.0028000000000000247,-0.007601877236187882
2025-06-01 02:49:00,230.03,0.52,119.619,0.941,50.0,0.01157,0,108.8516,6.132362252835178,0.05510000000000004,0.1201644394916983
2025-06-01 02:50:00,230.511,0.5132,118.288,0.978,50.011,0.00595,0,111.35239999999999,7.0496265716701405,-0.006800000000000028,-0.011126994875396035
2025-06-01 02:51:00,229.874,0.495,113.787,0.946,50.011,0.00034,0,113.2172,5.913226462769513,-0.018199999999999994,-0.03805119707831728
2025-06-01 02:52:00,229.506,0.4509,103.484,0.954,50.028,0.00918,0,112.393,7.065883773456629,-0.04409999999999997,-0.09054637172963531
2025-06-01 02:53:00,229.698,0.4362,100.192,0.947,49.997,0.00969,0,111.074,8.781304202679562,-0.014700000000000046,-0.03181168103281673
2025-06-01 02:54:00,229.699,0.4935,113.365,0.918,50.009,0.0002,0,109.8232,7.62978320137589,0.05730000000000002,0.13147756307888847
2025-06-01 02:55:00,229.711,0.4892,112.364,0.959,50.003,0.01206,0,108.6384,6.337160981070132,-0.0042999999999999705,-0.008829885767211998
2025-06-01 02:56:00,229.649,0.474,108.861,0.922,50.035,0.01244,0,107.6532,5.686097317140968,-0.015200000000000047,-0.03117546545156813
2025-06-01 02:57:00,230.401,0.4659,107.34,0.986,49.983,0.00239,0,108.42439999999999,5.221803548583353,-0.008099999999999996,-0.013971945875933534
2025-06-01 02:58:00,229.406,0.6127,140.547,0.963,50.008,0.00185,1,116.49539999999999,13.669791011569922,0.14680000000000004,0.30936277249860256
2025-06-01 02:59:00,230.279,0.4599,105.911,0.965,49.973,0.00667,0,115.00460000000001,14.479040379113451,-0.15280000000000005,-0.24643713490860708
2025-06-01 03:00:00,229.066,0.4352,99.678,0.971,49.99,0.01649,0,112.4674,16.080387287002694,-0.0247,-0.05885129967614322
2025-06-01 03:01:00,229.626,0.5142,118.07,0.973,50.034,0.01687,0,114.3092,16.09143631563068,0.07900000000000001,0.18451413551636264
2025-06-01 03:02:00,229.489,0.5194,119.202,0.96,50.019,0.00196,0,116.68159999999997,15.676141307732518,0.005199999999999982,0.009587532819513855
2025-06-01 03:03:00,230.845,0.4988,115.148,0.945,49.969,0.015,0,111.6018,8.466675805769219,-0.02059999999999995,-0.034009496484958324
2025-06-01 03:04:00,229.024,0.467,106.962,0.934,50.003,0.0011,0,111.81199999999998,8.301506128408137,-0.031799999999999995,-0.0710911175183242
2025-06-01 03:05:00,229.837,0.4697,107.958,0.975,49.994,0.0002,0,113.468,5.691390339802557,0.00269999999999998,0.009311718180288198
2025-06-01 03:06:00,229.623,0.5105,117.233,0.937,50.005,0.00813,0,113.3006,5.532278084116696,0.04079999999999995,0.08591304025639612
